code,region,authority,fye,maintenance_pct,year,local_authority_name,link_length_km,road_length_miles,cars_and_taxis,total_traffic,traffic_intensity,year_n,intensity_n,intensity_group,region_East of England,region_London,region_North East,region_North West,region_South East,region_South West,region_West Midlands,region_Yorkshire and the Humber
E08000024,North East,Sunderland,FYE 2022,1.0,2022,Sunderland,1182,734,838000000.0,1055600000.0,1438147.1389645776,0.9985185185185185,0.41168836152909527,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000008,North West,Blackburn with Darwen,FYE 2022,5.0,2022,Blackburn with Darwen,527,327,332000000.0,418400000.0,1279510.7033639143,0.9985185185185185,0.3662766143706833,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000009,North West,Blackpool,FYE 2022,6.0,2022,Blackpool,447,278,264300000.0,316700000.0,1139208.6330935252,0.9985185185185185,0.32611331823511375,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000001,North West,Bolton,FYE 2022,2.0,2022,Bolton,999,621,1004800000.0,1267400000.0,2040901.7713365539,0.9985185185185185,0.5842347305911298,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000002,North West,Bury,FYE 2022,4.0,2022,Bury,601,373,761900000.0,1001200000.0,2684182.305630027,0.9985185185185185,0.7683821672418131,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000049,North West,Cheshire East,FYE 2022,3.0,2022,East Cheshire,2742,1704,2131600000.0,2893900000.0,1698298.1220657276,0.9985185185185185,0.4861599709224188,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000050,North West,Cheshire West and Chester,FYE 2022,1.0,2022,West Cheshire,2299,1429,1872600000.0,2457700000.0,1719874.0377886633,0.9985185185185185,0.49233635799145015,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E10000006,North West,Cumbria,FYE 2022,3.0,2022,Cumbria,7962,4947,2542700000.0,3588600000.0,725409.3389933293,0.9985185185185185,0.2076578773595318,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000006,North West,Halton,FYE 2022,1.0,2022,Halton,598,372,495900000.0,639000000.0,1717741.935483871,0.9985185185185185,0.49172601591956433,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000011,North West,Knowsley,FYE 2022,4.0,2022,Knowsley,598,372,790500000.0,1020000000.0,2741935.4838709678,0.9985185185185185,0.7849147671955486,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E10000017,North West,Lancashire,FYE 2022,2.0,2022,Lancashire,7071,4394,5403300000.0,7055000000.0,1605598.543468366,0.9985185185185185,0.4596235084192414,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000012,North West,Liverpool,FYE 2022,10.0,2022,Liverpool,1429,888,1070300000.0,1313800000.0,1479504.5045045046,0.9985185185185185,0.42352744641477036,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000003,North West,Manchester,FYE 2022,5.0,2022,Manchester,1406,874,1320400000.0,1618800000.0,1852173.9130434783,0.9985185185185185,0.5302089215132694,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000004,North West,Oldham,FYE 2022,1.0,2022,Oldham,831,516,566700000.0,706700000.0,1369573.6434108526,0.9985185185185185,0.39205830472617237,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000005,North West,Rochdale,FYE 2022,4.0,2022,Rochdale,787,489,787200000.0,1074000000.0,2196319.018404908,0.9985185185185185,0.628724943077315,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000006,North West,Salford,FYE 2022,5.0,2022,Salford,815,506,1039200000.0,1392100000.0,2751185.7707509883,0.9985185185185185,0.787562782371556,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000014,North West,Sefton,FYE 2022,3.0,2022,Sefton,996,619,563200000.0,706600000.0,1141518.578352181,0.9985185185185185,0.32677457017032435,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000013,North West,St. Helens,FYE 2022,5.0,2022,St. Helens,744,462,619500000.0,826700000.0,1789393.9393939395,0.9985185185185185,0.5122373358608954,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000007,North West,Stockport,FYE 2022,6.0,2022,Stockport,986,613,947800000.0,1179400000.0,1923980.4241435563,0.9985185185185185,0.550764471151393,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000008,North West,Tameside,FYE 2022,4.0,2022,Tameside,768,477,589600000.0,746200000.0,1564360.5870020965,0.9985185185185185,0.4478186059371284,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000009,North West,Trafford,FYE 2022,3.0,2022,Trafford,822,511,760000000.0,939400000.0,1838356.1643835616,0.9985185185185185,0.5262534108762161,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E06000007,North West,Warrington,FYE 2022,1.0,2022,Warrington,1005,624,1262600000.0,1698600000.0,2722115.3846153845,0.9985185185185185,0.7792410054733998,High,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000010,North West,Wigan,FYE 2022,2.0,2022,Wigan,1172,728,930800000.0,1213300000.0,1666620.879120879,0.9985185185185185,0.4770919472881243,Medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000015,North West,Wirral,FYE 2022,4.0,2022,Wirral,1216,756,855000000.0,1049400000.0,1388095.238095238,0.9985185185185185,0.3973603525917409,Low,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
E08000032,Yorkshire and the Humber,Bradford,FYE 2022,7.0,2022,Bradford,1820,1131,1161500000.0,1447900000.0,1280194.5181255527,0.9985185185185185,0.3664723652581836,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000033,Yorkshire and the Humber,Calderdale,FYE 2022,3.0,2022,Calderdale,1150,715,680000000.0,922000000.0,1289510.4895104894,0.9985185185185185,0.3691391834797724,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000017,Yorkshire and the Humber,Doncaster,FYE 2022,2.0,2022,Doncaster,1684,1046,1497600000.0,2111800000.0,2018929.2543021033,0.9985185185185185,0.5779448112278748,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000011,Yorkshire and the Humber,East Riding of Yorkshire,FYE 2022,1.0,2022,East Riding of Yorkshire,3482,2164,1651300000.0,2251400000.0,1040388.1700554529,0.9985185185185185,0.29782467278887576,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000010,Yorkshire and the Humber,"Kingston upon Hull, City of",FYE 2022,2.0,2022,"Kingston upon Hull, City of",758,471,570100000.0,731000000.0,1552016.9851380042,0.9985185185185185,0.4442850890325547,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000034,Yorkshire and the Humber,Kirklees,FYE 2022,2.0,2022,Kirklees,1918,1192,1256800000.0,1684000000.0,1412751.677852349,0.9985185185185185,0.40441857981322954,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000035,Yorkshire and the Humber,Leeds,FYE 2022,3.0,2022,Leeds,2928,1819,3102100000.0,4067500000.0,2236118.746564046,0.9985185185185185,0.6401181339624532,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000012,Yorkshire and the Humber,North East Lincolnshire,FYE 2022,2.0,2022,North East Lincolnshire,646,401,461800000.0,592300000.0,1477057.3566084788,0.9985185185185185,0.42282691843648607,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000013,Yorkshire and the Humber,North Lincolnshire,FYE 2022,2.0,2022,North Lincolnshire,1426,886,738500000.0,1098900000.0,1240293.453724605,0.9985185185185185,0.35505016555313823,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000065,Yorkshire and the Humber,North Yorkshire,FYE 2022,3.0,2022,North Yorkshire,8714,5415,3850300000.0,5301100000.0,978965.8356417359,0.9985185185185185,0.2802417290615176,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000018,Yorkshire and the Humber,Rotherham,FYE 2022,2.0,2022,Rotherham,1188,738,1113400000.0,1523200000.0,2063956.6395663957,0.9985185185185185,0.5908344870900694,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000019,Yorkshire and the Humber,Sheffield,FYE 2022,1.0,2022,Sheffield,1970,1224,1315100000.0,1690600000.0,1381209.1503267973,0.9985185185185185,0.3953891202234201,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E08000036,Yorkshire and the Humber,Wakefield,FYE 2022,2.0,2022,Wakefield,1488,925,1328000000.0,1803300000.0,1949513.5135135136,0.9985185185185185,0.5580736507497072,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E06000015,East Midlands,Derby,FYE 2022,6.0,2022,Derby,779,484,987500000.0,1180400000.0,2438842.9752066117,0.9985185185185185,0.6981505864639377,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000007,East Midlands,Derbyshire,FYE 2022,20.0,2022,Derbyshire,5654,3513,3966100000.0,5288300000.0,1505351.5513805863,0.9985185185185185,0.4309265004409398,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000016,East Midlands,Leicester,FYE 2022,7.0,2022,Leicester,833,518,819000000.0,992300000.0,1915637.0656370656,0.9985185185185185,0.548376076042072,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000018,East Midlands,Leicestershire,FYE 2022,2.0,2022,Leicestershire,4687,2912,3677500000.0,5049100000.0,1733894.2307692308,0.9985185185185185,0.4963498209536942,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000019,East Midlands,Lincolnshire,FYE 2022,2.0,2022,Lincolnshire,8916,5540,3078700000.0,4222000000.0,762093.8628158845,0.9985185185185185,0.21815930040366915,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000018,East Midlands,Nottingham,FYE 2022,10.0,2022,Nottingham,798,496,831100000.0,1041000000.0,2098790.3225806453,0.9985185185185185,0.6008060828312987,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000024,East Midlands,Nottinghamshire,FYE 2022,2.0,2022,Nottinghamshire,4479,2783,3530000000.0,4745300000.0,1705102.407473949,0.9985185185185185,0.4881077862990178,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000017,East Midlands,Rutland,FYE 2022,1.0,2022,Rutland,560,348,304100000.0,422400000.0,1213793.103448276,0.9985185185185185,0.34746409491431346,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E08000025,West Midlands,Birmingham,FYE 2022,5.0,2022,Birmingham,2577,1601,2883100000.0,3583900000.0,2238538.4134915676,0.9985185185185185,0.6408107951553509,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000026,West Midlands,Coventry,FYE 2022,2.0,2022,Coventry,893,555,936400000.0,1157700000.0,2085945.945945946,0.9985185185185185,0.5971292126221703,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000027,West Midlands,Dudley,FYE 2022,3.0,2022,Dudley,1041,647,806400000.0,1021400000.0,1578670.7882534775,0.9985185185185185,0.4519150875464958,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000019,West Midlands,"Herefordshire, County of",FYE 2022,5.0,2022,"Herefordshire, County of",3342,2077,851000000.0,1194400000.0,575060.1829561868,0.9985185185185185,0.16461847198215335,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000028,West Midlands,Sandwell,FYE 2022,2.0,2022,Sandwell,852,529,974200000.0,1294900000.0,2447826.086956522,0.9985185185185185,0.7007221192769264,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000051,West Midlands,Shropshire,FYE 2022,9.0,2022,Shropshire,5174,3215,1506100000.0,2083400000.0,648024.8833592535,0.9985185185185185,0.1855055684026398,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000029,West Midlands,Solihull,FYE 2022,4.0,2022,Solihull,877,545,1102400000.0,1426400000.0,2617247.7064220184,0.9985185185185185,0.7492212658771645,High,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000028,West Midlands,Staffordshire,FYE 2022,2.0,2022,Staffordshire,6281,3903,4299400000.0,5873800000.0,1504944.9141685884,0.9985185185185185,0.4308100952394075,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000021,West Midlands,Stoke-on-Trent,FYE 2022,6.0,2022,Stoke-on-Trent,882,548,662900000.0,834800000.0,1523357.6642335767,0.9985185185185185,0.4360809849141298,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000020,West Midlands,Telford and Wrekin,FYE 2022,7.0,2022,Telford and Wrekin,1074,667,707400000.0,913400000.0,1369415.292353823,0.9985185185185185,0.3920129746723492,Low,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000030,West Midlands,Walsall,FYE 2022,2.0,2022,Walsall,878,546,730800000.0,980600000.0,1795970.695970696,0.9985185185185185,0.514120018144163,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000031,West Midlands,Warwickshire,FYE 2022,4.0,2022,Warwickshire,4312,2679,4298200000.0,5850100000.0,2183687.9432624113,0.9985185185185185,0.625109133200233,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E08000031,West Midlands,Wolverhampton,FYE 2022,3.0,2022,Wolverhampton,743,462,554700000.0,691900000.0,1497619.0476190476,0.9985185185185185,0.42871297046347345,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E10000034,West Midlands,Worcestershire,FYE 2022,5.0,2022,Worcestershire,4267,2651,3259400000.0,4351600000.0,1641493.77593361,0.9985185185185185,0.4698989865257179,Medium,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
E06000055,East of England,Bedford,FYE 2022,2.0,2022,Bedford,974,605,648800000.0,846800000.0,1399669.4214876033,0.9985185185185185,0.4006736134311504,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000056,East of England,Central Bedfordshire,FYE 2022,1.0,2022,Central Bedfordshire,1466,911,1524400000.0,2100000000.0,2305159.165751921,0.9985185185185185,0.6598818537409469,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000012,East of England,Essex,FYE 2022,3.0,2022,Essex,8312,5165,6967800000.0,9409900000.0,1821858.6640851889,0.9985185185185185,0.5215307864081435,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000015,East of England,Hertfordshire,FYE 2022,2.0,2022,Hertfordshire,4992,3102,5437400000.0,7241200000.0,2334364.9258542876,0.9985185185185185,0.6682423832013829,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000032,East of England,Luton,FYE 2022,4.0,2022,Luton,468,291,389800000.0,493100000.0,1694501.7182130583,0.9985185185185185,0.48507320084204064,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000020,East of England,Norfolk,FYE 2022,4.0,2022,Norfolk,9930,6170,3970700000.0,5278700000.0,855542.9497568882,0.9985185185185185,0.24491031943836292,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000031,East of England,Peterborough,FYE 2022,1.0,2022,Peterborough,994,618,922700000.0,1209600000.0,1957281.5533980583,0.9985185185185185,0.560297353405517,Medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000033,East of England,Southend-on-Sea,FYE 2022,11.0,2022,Southend-on-Sea,458,285,319000000.0,388300000.0,1362456.1403508773,0.9985185185185185,0.39002082671467403,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E10000029,East of England,Suffolk,FYE 2022,2.0,2022,Suffolk,6740,4188,2927200000.0,4001400000.0,955444.1260744985,0.9985185185185185,0.2735083331455259,Low,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000034,East of England,Thurrock,FYE 2022,4.0,2022,Thurrock,603,375,766100000.0,1089700000.0,2905866.6666666665,0.9985185185185185,0.8318422047436131,High,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000005,London,Brent,FYE 2022,22.0,2022,Brent,464,288,461300000.0,597800000.0,2075694.4444444445,0.9985185185185185,0.5941945867121924,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000001,London,City of London,FYE 2022,9.0,2022,City of London,48,30,48200000.0,74900000.0,2496666.6666666665,0.9985185185185185,0.7147033717456253,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000008,London,Croydon,FYE 2022,8.0,2022,Croydon,773,480,643900000.0,819400000.0,1707083.3333333333,0.9985185185185185,0.488674852143162,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000010,London,Enfield,FYE 2022,1.0,2022,Enfield,635,395,790800000.0,1096200000.0,2775189.8734177216,0.9985185185185185,0.7944342695991832,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000011,London,Greenwich,FYE 2022,6.0,2022,Greenwich,518,322,554400000.0,732600000.0,2275155.2795031057,0.9985185185185185,0.6512928502693178,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000018,London,Hounslow,FYE 2022,3.0,2022,Hounslow,500,311,799900000.0,1001600000.0,3220578.778135048,0.9985185185185185,0.9219326482131609,High,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000022,London,Lambeth,FYE 2022,23.0,2022,Lambeth,383,238,320000000.0,454600000.0,1910084.0336134455,0.9985185185185185,0.5467864482540776,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000024,London,Merton,FYE 2022,9.0,2022,Merton,375,233,304100000.0,395000000.0,1695278.9699570816,0.9985185185185185,0.4852956992834887,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000028,London,Southwark,FYE 2022,4.0,2022,Southwark,393,244,304200000.0,426900000.0,1749590.1639344261,0.9985185185185185,0.5008429863832773,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E09000033,London,Westminster,FYE 2022,0.0,2022,Westminster,336,209,297900000.0,444700000.0,2127751.1961722486,0.9985185185185185,0.609096510336486,Medium,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000036,South East,Bracknell Forest,FYE 2022,5.0,2022,Bracknell Forest,472,293,347900000.0,429900000.0,1467235.4948805461,0.9985185185185185,0.4200152825110764,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000043,South East,Brighton and Hove,FYE 2022,6.0,2022,Brighton and Hove,620,385,581800000.0,747500000.0,1941558.4415584416,0.9985185185185185,0.5557964077261681,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000060,South East,Buckinghamshire,FYE 2022,6.0,2022,Buckinghamshire,3357,2086,3033800000.0,3939500000.0,1888542.6653883029,0.9985185185185185,0.5406199508565381,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000011,South East,East Sussex,FYE 2022,5.0,2022,East Sussex,3357,2086,1961300000.0,2546200000.0,1220613.6145733462,0.9985185185185185,0.349416555113826,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000014,South East,Hampshire,FYE 2022,4.0,2022,Hampshire,9049,5623,7067100000.0,9232300000.0,1641881.5578872487,0.9985185185185185,0.47000999416380906,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000046,South East,Isle of Wight,FYE 2022,2.0,2022,Isle of Wight,879,546,306000000.0,389300000.0,713003.663003663,0.9985185185185185,0.20410659092751646,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000016,South East,Kent,FYE 2022,5.0,2022,Kent,9339,5803,6718700000.0,9165200000.0,1579389.970704808,0.9985185185185185,0.45212096289610837,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000035,South East,Medway,FYE 2022,2.0,2022,Medway,859,534,648800000.0,838800000.0,1570786.5168539325,0.9985185185185185,0.44965811210470175,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000042,South East,Milton Keynes,FYE 2022,1.0,2022,Milton Keynes,1341,833,1106100000.0,1448200000.0,1738535.4141656663,0.9985185185185185,0.4976784201882692,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000025,South East,Oxfordshire,FYE 2022,3.0,2022,Oxfordshire,4699,2920,3448900000.0,4572000000.0,1565753.4246575343,0.9985185185185185,0.44821732386849117,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000044,South East,Portsmouth,FYE 2022,3.0,2022,Portsmouth,457,284,596500000.0,757000000.0,2665492.9577464787,0.9985185185185185,0.7630320978367,High,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000038,South East,Reading,FYE 2022,9.0,2022,Reading,397,247,283000000.0,348100000.0,1409311.7408906883,0.9985185185185185,0.4034338530261436,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000045,South East,Southampton,FYE 2022,4.0,2022,Southampton,594,369,473400000.0,594500000.0,1611111.111111111,0.9985185185185185,0.4612015527508485,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000030,South East,Surrey,FYE 2022,7.0,2022,Surrey,5474,3401,6318900000.0,8290100000.0,2437547.7800646867,0.9985185185185185,0.6977798199746176,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000037,South East,West Berkshire,FYE 2022,3.0,2022,West Berkshire,1385,861,1316200000.0,1763000000.0,2047619.0476190476,0.9985185185185185,0.5861576384715218,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E10000032,South East,West Sussex,FYE 2022,6.0,2022,West Sussex,4126,2564,3223300000.0,4151600000.0,1619188.767550702,0.9985185185185185,0.463513887180693,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000040,South East,Windsor and Maidenhead,FYE 2022,3.0,2022,Windsor and Maidenhead,685,426,803800000.0,1025900000.0,2408215.9624413145,0.9985185185185185,0.6893832049059186,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000041,South East,Wokingham,FYE 2022,3.0,2022,Wokingham,806,501,735800000.0,940500000.0,1877245.508982036,0.9985185185185185,0.5373859926023206,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E06000058,South West,"Bournemouth, Christchurch and Poole",FYE 2022,3.0,2022,"Bournemouth, Christchurch and Poole",1269,789,996700000.0,1233600000.0,1563498.0988593155,0.9985185185185185,0.447571707465672,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000023,South West,"Bristol, City of",FYE 2022,9.0,2022,"Bristol, City of",1145,711,1110800000.0,1403700000.0,1974261.6033755275,0.9985185185185185,0.5651581140081764,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000052,South West,Cornwall,FYE 2022,1.0,2022,Cornwall excluding Isles of Scilly,7452,4630,2516400000.0,3389100000.0,731987.041036717,0.9985185185185185,0.2095408302949446,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E10000008,South West,Devon,FYE 2022,3.0,2022,Devon,12997,8076,4348500000.0,5771400000.0,714635.9583952451,0.9985185185185185,0.20457385675664141,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E10000013,South West,Gloucestershire,FYE 2022,2.0,2022,Gloucestershire,5609,3485,3238400000.0,4248700000.0,1219139.1678622668,0.9985185185185185,0.3489944755266961,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000024,South West,North Somerset,FYE 2022,2.0,2022,North Somerset,1136,706,1218400000.0,1571700000.0,2226203.9660056657,0.9985185185185185,0.6372798988108408,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000026,South West,Plymouth,FYE 2022,2.0,2022,Plymouth,856,532,781900000.0,964100000.0,1812218.045112782,0.9985185185185185,0.5187710335835931,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000066,South West,Somerset,FYE 2022,2.0,2022,Somerset,6783,4215,3324400000.0,4403000000.0,1044602.6097271648,0.9985185185185185,0.2990311110706078,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000025,South West,South Gloucestershire,FYE 2022,3.0,2022,South Gloucestershire,1560,969,1897500000.0,2554200000.0,2635913.3126934986,0.9985185185185185,0.7545645389364048,High,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000030,South West,Swindon,FYE 2022,3.0,2022,Swindon,850,528,912800000.0,1182800000.0,2240151.515151515,0.9985185185185185,0.6412725665286485,Medium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000027,South West,Torbay,FYE 2022,3.0,2022,Torbay,524,326,341200000.0,415700000.0,1275153.3742331287,0.9985185185185185,0.36502927211905,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000054,South West,Wiltshire,FYE 2022,3.0,2022,Wiltshire,4666,2899,2737700000.0,3610700000.0,1245498.4477406002,0.9985185185185185,0.3565401629255605,Low,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E06000047,North East,County Durham,FYE 2023,3.0,2023,Durham,3850,2392,2091600000.0,2791700000.0,1167098.6622073578,0.9990123456790123,0.33409720255249953,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000005,North East,Darlington,FYE 2023,1.0,2023,Darlington,560,348,408900000.0,525600000.0,1510344.8275862068,0.9990123456790123,0.43235589083087866,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000037,North East,Gateshead,FYE 2023,1.0,2023,Gateshead,913,567,854000000.0,1080500000.0,1905643.7389770723,0.9990123456790123,0.5455153560452017,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000001,North East,Hartlepool,FYE 2023,3.0,2023,Hartlepool,412,256,323400000.0,411400000.0,1607031.25,0.9990123456790123,0.4600336393360161,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000002,North East,Middlesbrough,FYE 2023,1.0,2023,Middlesbrough,566,352,655200000.0,806300000.0,2290625.0,0.9990123456790123,0.6557212593744284,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000021,North East,Newcastle upon Tyne,FYE 2023,3.0,2023,Newcastle upon Tyne,1007,626,886400000.0,1080700000.0,1726357.8274760384,0.9990123456790123,0.49419242729101887,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E08000022,North East,North Tyneside,FYE 2023,13.0,2023,North Tyneside,817,508,683000000.0,830700000.0,1635236.220472441,0.9990123456790123,0.46810767972185297,Medium,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000057,North East,Northumberland,FYE 2023,2.0,2023,Northumberland,4995,3104,1554800000.0,2043100000.0,658215.206185567,0.9990123456790123,0.18842268111951935,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
E06000003,North East,Redcar and Cleveland,FYE 2023,0.0,2023,Redcar and Cleveland,662,411,477800000.0,592500000.0,1441605.8394160585,0.9990123456790123,0.412678459609682,Low,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
